"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"A_06_P2301" -0.730512945333333 0.161734107333333 -9.90929989892141 3.30775749414307e-05 0.000452799629417494 2.42657042721864
"A_06_P6906" -0.65491025 0.0695531416666667 -9.90725819901558 3.31201424538817e-05 0.000452799629417494 2.42512495608685
"A_06_P2751" 0.748596826666667 -0.06637478 9.90720804752551 3.31211888522613e-05 0.000452799629417494 2.42508944672998
"A_06_P5181" -0.975293466666667 0.124880466666667 -9.88524855361378 3.35830186517155e-05 0.000456779410005606 2.4095255712703
"A_06_P6721" 0.561268483333333 -0.0913937883333333 9.88294691168939 3.36318489739133e-05 0.000456779410005606 2.40789246519609
"A_06_P6746" -1.48544707666667 0.138375195 -9.88213006077544 3.36491983142621e-05 0.000456779410005606 2.40731279451873
"A_06_P1760" 1.24567092 0.138356233333333 9.87966652271618 3.37015840821109e-05 0.000456779410005606 2.40556430541395
"A_06_P2371" 1.10529024666667 0.235562243333333 9.86567216454062 3.4000940095631e-05 0.000459679244634108 2.39562437119025
"A_06_P1403" 0.67533716 0.182242553333333 9.862876937231 3.40610966574988e-05 0.000459679244634108 2.39363744743378
"A_06_P2623" -0.692551303333333 0.0432170216666667 -9.85009835048099 3.4337659808461e-05 0.000461097484653924 2.38454760096079
"A_06_P3994" 1.02709403 -0.498217018333333 9.84996196569496 3.43406253477144e-05 0.000461097484653924 2.38445052840104
"A_06_P2546" 0.69252491 -0.166983761666667 9.84724499743703 3.43997638881848e-05 0.000461097484653924 2.3825164597325
"A_06_P3099" -0.70038192 0.126650333333333 -9.84349845100273 3.44815035309969e-05 0.000461097484653924 2.37984869787496
"A_06_P5890" -0.814293223333333 0.171134468333333 -9.84122519382657 3.45312080812708e-05 0.000461097484653924 2.37822955819247
"A_06_P6798" -0.812937416666667 0.107815421666667 -9.82699884711574 3.48441310172486e-05 0.000464294370263591 2.36808909726707
"A_06_P1352" 1.25292491333333 0.34850009 9.78644189634582 3.57541538423086e-05 0.000475417338248465 2.33910751770687
"A_06_P4111" 1.31146477366667 0.322500779833333 9.77498106696913 3.60162123668163e-05 0.000477895792665571 2.33089812134827
"A_06_P1331" -0.749621706666666 0.31829707 -9.76923960945772 3.61483185228171e-05 0.000478643144214073 2.32678225512243
"A_06_P5484" -0.890914433333333 0.36440094 -9.76352715390165 3.62803069253524e-05 0.000479385812846288 2.32268501843869
"A_06_P6711" 0.95975144 -0.43972158 9.7580873297829 3.64065079772799e-05 0.000480049069696242 2.31878132009384
"A_06_P4818" 0.598813376666667 -0.0340855916666667 9.74655409281343 3.66757350159174e-05 0.000482591546584446 2.31049841936545
"A_06_P6077" 0.743752486666667 0.09871594 9.74025785099977 3.68236710276798e-05 0.000483530782143088 2.30597288575722
"A_06_P4039" 0.826133736666667 0.072872485 9.73602976540414 3.69233963053303e-05 0.000483834379801797 2.30293239913472
"A_06_P5294" -0.572097461666667 0.279064655833333 -9.72644480759134 3.71506152308837e-05 0.000484888900936526 2.29603529920472
"A_06_P6549" 0.70655821 -0.330833108333333 9.72615903393106 3.71574141946293e-05 0.000484888900936526 2.29582956974551
"A_06_P5477" -0.755786896666667 0.0901063283333333 -9.71249351277456 3.74842014093416e-05 0.000488144775466807 2.28598536808376
"A_06_P1788" 0.73607826 -0.110944743333333 9.70831144520754 3.75848633603813e-05 0.000488448553465367 2.28297025468162
"A_06_P1300" 0.692733116666667 0.272300395 9.70361613956672 3.76982469810004e-05 0.000488916073782337 2.27958372568373
"A_06_P2145" -0.862187075666667 0.282824518833333 -9.70008208120956 3.77838461589893e-05 0.000489022074467575 2.2770337854589
"A_06_P7054" -0.77110003 0.225450035 -9.69087583799644 3.80078767947691e-05 0.000490300762281202 2.27038725754289
"A_06_P2392" -0.593604726666667 -0.0108358033333333 -9.68964680313865 3.80378995436651e-05 0.000490300762281202 2.26949951628441
"A_06_P1820" -0.559679034666667 0.145666759333333 -9.67922412882612 3.82935952688113e-05 0.000492591339547479 2.26196707445457
"A_06_P4651" -0.751628878666667 -0.176644010666667 -9.65588566201441 3.88733005241299e-05 0.000499032044939846 2.24507399876905
"A_06_P1447" 0.60544268 0.159950573333333 9.64723814609956 3.90906363411024e-05 0.000500804176735096 2.23880537357058
"A_06_P4991" 0.929733603333333 0.0203220083333333 9.63361394790632 3.94358712033683e-05 0.00050420437757181 2.22891890465788
"A_06_P6200" -0.76254844 0.175836876666667 -9.62570301559697 3.96379301627091e-05 0.00050576397355085 2.22317254714735
"A_06_P3885" -0.634944915 0.194264729166667 -9.62119641414775 3.97535650515422e-05 0.000506216767874074 2.21989714260282
"A_06_P4925" -0.614335385333333 0.245266600666667 -9.59326585284151 4.04788868723359e-05 0.000514265973559265 2.19956648637346
"A_06_P3941" -0.611214007333333 0.219124003 -9.59061452411078 4.05485203978015e-05 0.000514265973559265 2.1976338328875
"A_06_P6623" -0.627011285666667 0.286485823833333 -9.57227600957604 4.10339185383466e-05 0.000519379217411216 2.1842531027241
"A_06_P4221" 0.833184568333333 0.2562267025 9.54801001529923 4.16864420661766e-05 0.000526583136179943 2.16651211801081
"A_06_P1752" -0.674989223333333 -0.0555466816666667 -9.54125606871684 4.18701608648016e-05 0.000526625942596403 2.16156711116148
"A_06_P5893" 0.702681223333333 -0.122641878333333 9.53879679809662 4.19372866583925e-05 0.000526625942596403 2.15976574180467
"A_06_P6212" -0.631809243333333 0.028645835 -9.5386985907102 4.19399697792892e-05 0.000526625942596403 2.15969379813748
"A_06_P6894" 0.90022278 0.0793180466666667 9.50873386206498 4.27678651278939e-05 0.000535956024102734 2.13771164315333
"A_06_P6824" 0.67683602 0.03988139 9.50431515182884 4.28915213708035e-05 0.000536441285104941 2.13446484665484
"A_06_P5036" -0.6869847 0.02806457 -9.45172450507603 4.43950336001713e-05 0.000553175016613579 2.09571847312215
"A_06_P4650" -1.11244711333333 -0.23665301 -9.45139490816748 4.44046443038449e-05 0.000553175016613579 2.09547503654499
"A_06_P6272" -0.759720796666667 0.0704096083333333 -9.43189937213227 4.4977361947395e-05 0.000559206728464068 2.08106240003115
"A_06_P5903" -0.672647163333334 -0.0549473783333333 -9.42064175196411 4.53119140250531e-05 0.000561238069359036 2.07272780975144
"A_06_P5559" -0.75350667 0.0168665316666667 -9.4204223115816 4.53184634852926e-05 0.000561238069359036 2.07256525889098
"A_06_P4444" 0.925632473333333 -0.0718825666666667 9.41477386698182 4.54874205382273e-05 0.000562202085012934 2.06838000474305
"A_06_P2405" -0.666556673333333 0.17646122 -9.41187769979246 4.55743298807191e-05 0.000562202085012934 2.06623320415516
"A_06_P7114" -0.61053832 0.0816899166666667 -9.39938819638226 4.59512975743362e-05 0.000565747359609176 2.05696855993168
"A_06_P4288" 0.582888603333333 -0.0529507016666667 9.35427782572687 4.73428071336539e-05 0.0005813992060698 2.02341466241283
"A_06_P6144" -0.524047849666667 0.196043331833333 -9.352243622998 4.74066800389403e-05 0.0005813992060698 2.02189820636231
"A_06_P6706" -0.901958786666667 0.156838896666667 -9.34791164770819 4.75430298411074e-05 0.000581941427279912 2.01866783375017
"A_06_P5623" 0.848085089666667 -0.3426184685 9.34253116091912 4.77130054209657e-05 0.000582892344755937 2.01465373354555
"A_06_P6147" 2.67886574333333 -0.652554661666667 9.31883762879073 4.84698099716662e-05 0.00059099482583213 1.99695282085983
"A_06_P6006" -0.728336172666667 0.350357133666667 -9.30890231767085 4.87912278499816e-05 0.000593767620617503 1.98951850764051
"A_06_P4885" -0.783289273333333 0.26153358 -9.30594702088514 4.88873037554577e-05 0.000593792712537444 1.98730578710051
"A_06_P2912" 1.43952370333333 -0.156726831666667 9.27300852271466 4.99728691208332e-05 0.000602919920572691 1.9626015661
"A_06_P4278" 0.616698425333333 -0.186584394 9.27109294408103 5.00368431000224e-05 0.000602919920572691 1.96116247579733
"A_06_P5038" -0.484254837333333 0.174161911333333 -9.27086406677569 5.00444930924705e-05 0.000602919920572691 1.9609905127304
"A_06_P1535" 0.477109903333333 -0.091438295 9.26960490942839 5.00866030310133e-05 0.000602919920572691 1.96004439918961
"A_06_P4595" -0.52050845 0.0791861216666667 -9.26872517739359 5.01160478626762e-05 0.000602919920572691 1.95938331322012
"A_06_P6426" -0.541139281666667 0.2145009025 -9.26477897555753 5.02483714173107e-05 0.000603362573900636 1.95641720665376
"A_06_P5894" -0.64470164 0.05353864 -9.25177905410964 5.06871117471921e-05 0.000607475897144716 1.94663809914536
"A_06_P3967" 1.29649464333333 -0.615908225 9.24518087363003 5.09114682905565e-05 0.000609009154778702 1.94167001634497
"A_06_P2442" -0.59239737 0.010641575 -9.24154914944678 5.1035440474782e-05 0.000609338075687568 1.93893418316766
"A_06_P2829" -0.745101302 0.218849822333333 -9.23855743521896 5.1137824158234e-05 0.000609408485629068 1.93667976620478
"A_06_P1414" -0.578891755333333 0.265959422333333 -9.23481588652512 5.12661990164106e-05 0.000609787783404237 1.93385940174115
"A_06_P1330" 0.78894012 -0.01177295 9.23042508756189 5.14173193165263e-05 0.000610435693239061 1.93054834860088
"A_06_P5511" 0.516015051333333 -0.248826821 9.20449813391775 5.23200915004345e-05 0.000618251702305273 1.91096874684971
"A_06_P6146" 0.6405112 -0.0204852433333333 9.19892499019038 5.2516501228427e-05 0.000618251702305273 1.90675365295165
"A_06_P6806" -0.57314395 0.162073925 -9.19754744054803 5.2565178670768e-05 0.000618251702305273 1.9057114342813
"A_06_P7192" -0.651295346666667 0.0718539566666667 -9.1958396592943 5.26255967520734e-05 0.000618251702305273 1.90441917986484
"A_06_P1452" 0.47535769 0.115053175 9.19461437928024 5.26689936707715e-05 0.000618251702305273 1.90349189715303
"A_06_P3470" 1.64166483333333 0.00807871666666668 9.19010245052916 5.28291493921997e-05 0.000618251702305273 1.90007636444779
"A_06_P3071" -0.561070757666667 0.150668461166667 -9.18930300846578 5.28575843556919e-05 0.000618251702305273 1.89947103226974
"A_06_P3667" -1.05148475333333 0.336114093333333 -9.18927000574854 5.28587585884813e-05 0.000618251702305273 1.89944604183607
"A_06_P1647" 0.517020543333333 0.113441468333333 9.15213432190327 5.41991044397026e-05 0.000632757012275715 1.87127582634541
"A_06_P2467" 0.621288613333333 0.04705413 9.1460474105151 5.44224795434919e-05 0.000634192584495747 1.86664885348476
"A_06_P3630" -0.491139728 0.198088962666667 -9.13886642231686 5.46873563889626e-05 0.000635382698719754 1.86118673362273
"A_06_P4694" -0.572001456666667 0.069738865 -9.1378273376598 5.47258055895418e-05 0.000635382698719754 1.8603960556659
"A_06_P5757" -0.49720383 0.224990211666667 -9.12417451553928 5.52338759825348e-05 0.000640104882028788 1.84999977033997
"A_06_P4492" -0.727171586666667 0.15191174 -9.12071770428167 5.53633686760102e-05 0.000640430469885862 1.84736532556186
"A_06_P1265" 0.967482716666667 0.380437291666667 9.11217824558654 5.56847454591842e-05 0.000641689908526655 1.84085362032711
"A_06_P6252" 0.637124063333333 -0.0104556116666667 9.10988905384657 5.57712590401274e-05 0.000641689908526655 1.8391071019975
"A_06_P4844" -0.51965237 -0.00991455833333334 -9.10973633527723 5.5777036064144e-05 0.000641689908526655 1.83899057302
"A_06_P3888" 0.717954636666667 -0.000242231666666671 9.1030707196588 5.60298487973813e-05 0.000642330448261118 1.83390283070059
"A_06_P1552" 1.021926572 0.275725847333333 9.10290604761888 5.60361109866808e-05 0.000642330448261118 1.8337770981522
"A_06_P3601" 0.523324013333333 -0.0778752933333333 9.0960970965401 5.62957439113492e-05 0.00064413753359435 1.82857648990816
"A_06_P2053" 0.469995812666667 -0.212514080333333 9.08110292420719 5.68723417897169e-05 0.000649558247276404 1.81711203625563
"A_06_P3727" -0.78472869 -0.046276885 -9.07764377267531 5.70063173576073e-05 0.00064991317767265 1.81446483261385
"A_06_P5849" -0.670674333333333 0.257049086666667 -9.07285245713896 5.71924838059881e-05 0.000650860770664182 1.8107966949148
"A_06_P3672" 0.675702736666667 -0.068289285 9.06789863144543 5.73856941910717e-05 0.000651884972141743 1.80700235625504
"A_06_P3269" -0.633917163333333 0.238776361666667 -9.06251726525794 5.75964238848295e-05 0.000653104153063883 1.80287848701802
"A_06_P1523" 0.568138443333333 0.108342011666667 9.0301855950633 5.88812448782434e-05 0.000666476599732949 1.77805669366952
"A_06_P1178" 0.892175036666667 -0.0327075283333333 9.01298675131774 5.9578009672269e-05 0.000673156903560019 1.7648210125106
"A_06_P2657" 0.842460789333333 -0.350656905333333 9.00579119431804 5.98723051682348e-05 0.000675225174541971 1.75927698507511
"A_06_P2618" -1.02462831 -0.006971345 -9.00329277849499 5.99748769661251e-05 0.000675225174541971 1.75735110149914
"A_06_P6390" -0.51003647 0.231579781666667 -8.99660273544511 6.02505232742648e-05 0.000677121539146364 1.75219183447658
"A_06_P3365" -0.939311367 0.2641468165 -8.98892881210475 6.0568488942738e-05 0.000678665493064336 1.7462696818271
"A_06_P6479" -0.650128677666666 0.258644737833333 -8.98810327870902 6.06028084370307e-05 0.000678665493064336 1.74563233451427
"A_06_P5778" 0.837378816666667 0.125096001666667 8.98149542156142 6.0878314353169e-05 0.000680544130008169 1.74052894047551
"A_06_P1293" 0.937030463333333 -0.072516915 8.96364910913227 6.16295600794801e-05 0.000687724914243809 1.72672943309332
"A_06_P5958" -0.668246903333333 0.0388118416666667 -8.960029914238 6.17831975245937e-05 0.000688223413695474 1.72392799675839
"A_06_P5283" -0.90916141 0.0265715116666667 -8.94735581982225 6.23246757190374e-05 0.000689756252349381 1.71410982925948
"A_06_P4575" 0.988036173333333 -0.362226333333333 8.94496173142944 6.24275655508905e-05 0.000689756252349381 1.71225385238472
"A_06_P1746" 0.549800233333333 -0.107542353333333 8.94191472484197 6.25587958903043e-05 0.000689756252349381 1.70989108493911
"A_06_P6653" 0.531264306666667 -0.13015604 8.94139020867214 6.25814177991309e-05 0.000689756252349381 1.70948428386044
"A_06_P1179" 1.06907319 -0.0773235116666667 8.93957539866876 6.26597609298126e-05 0.000689756252349381 1.70807660391479
"A_06_P4779" -0.875622743333333 0.0611805916666667 -8.93902221677834 6.26836633549714e-05 0.000689756252349381 1.70764747194804
"A_06_P5710" 0.84985925 -0.0295448316666667 8.93898532241987 6.26852578924231e-05 0.000689756252349381 1.70761885025139
"A_06_P2056" 0.61069854 -0.0897374933333333 8.92760255754647 6.31794258103059e-05 0.000693248808115969 1.69878347195391
"A_06_P4654" -0.580830569666667 -0.233616031833333 -8.92662243499092 6.32221838940466e-05 0.000693248808115969 1.69802223518812
"A_06_P3890" -0.708473523333333 0.00176191499999999 -8.9213038790515 6.34547833937329e-05 0.000693484020687074 1.69389017487607
"A_06_P3259" -0.463193413333333 -0.00459710666666667 -8.92111114797884 6.34632305188615e-05 0.000693484020687074 1.69374039911968
"A_06_P4739" 0.662693343333333 -0.050026575 8.91780696344349 6.3608247802004e-05 0.000693868209183864 1.69117220263781
"A_06_P5885" -0.89083934 0.0613646833333333 -8.90753498030636 6.4061493919526e-05 0.000697607578613321 1.68318294730844
"A_06_P3308" 1.85728548666667 -0.329585856666667 8.9045937726821 6.41919507181151e-05 0.000697825061507083 1.68089388238657
"A_06_P4771" 1.41363971666667 -0.144343058333333 8.88950530070456 6.48659796325043e-05 0.000703940768657899 1.66914056014484
"A_06_P4846" 0.635565108333333 -0.254112079166667 8.88468014721998 6.50832283311748e-05 0.000704363359729388 1.66537829297509
"A_06_P1316" 0.93373109 0.270119355 8.88259211615205 6.51774973958685e-05 0.000704363359729388 1.66374966297929
"A_06_P3341" 0.634641019 -0.264150307166667 8.88122106187527 6.52394815455497e-05 0.000704363359729388 1.66268008198929
"A_06_P4572" 0.698971428666667 -0.220344862333333 8.86959924642112 6.57676018986427e-05 0.000708853538552606 1.65360794903049
"A_06_P1681" -0.568071365333333 0.211585680666667 -8.85699443515045 6.6345910516976e-05 0.000713868434114515 1.64375678771467
"A_06_P3956" 0.461515428333333 -0.107493399166667 8.85383320722756 6.6491855674028e-05 0.000714222041559798 1.64128425156936
"A_06_P4514" 0.850233393333333 -0.0372281033333333 8.84734387798842 6.67925986033315e-05 0.000715893077175703 1.63620625625359
"A_06_P2073" 0.632659903333333 -0.222272551666667 8.84559066495957 6.68741158223029e-05 0.000715893077175703 1.63483378627133
"A_06_P5054" 0.643822031 -0.228464601166667 8.83868685824861 6.71962192810659e-05 0.000718124062570579 1.62942697288077
"A_06_P5211" 0.842595579333333 -0.314520917 8.83499131217748 6.73693650836796e-05 0.000718758293696825 1.62653124708691
"A_06_P4557" -0.558631575666667 0.2345732055 -8.83139470753894 6.75383638472028e-05 0.000719346215950983 1.62371203926527
"A_06_P1231" 0.638247805333333 0.235645610666667 8.82386701693242 6.78936451169141e-05 0.000721642452738416 1.6178082128714
"A_06_P1102" -0.47107283 0.0809572516666667 -8.8219920851489 6.79824666528432e-05 0.000721642452738416 1.61633705929059
"A_06_P2688" 0.478637696333333 -0.164481481833333 8.80710784061275 6.86923008600567e-05 0.000727168459565902 1.60464859741128
"A_06_P4649" -1.17956367933333 0.354958293666667 -8.80427813741655 6.88282042279142e-05 0.000727168459565902 1.60242451963538
"A_06_P5409" 0.508003555666667 0.174972058833333 8.80385737157772 6.88484386986082e-05 0.000727168459565902 1.60209375501509
"A_06_P4784" 0.975412696666666 -0.100729468333333 8.7955833497278 6.9247714545956e-05 0.000730164549369379 1.59558674926036
"A_06_P1645" 1.78228252666667 0.12498983 8.79317519226763 6.93644194838856e-05 0.000730176122433703 1.59369188591561
"A_06_P4667" -0.453989027666667 -0.2135035195 -8.78621237968279 6.97031171742458e-05 0.000732520612433505 1.58821065296765
"A_06_P3503" -0.677196493333333 0.117023463333333 -8.77627814703115 7.01896253584283e-05 0.000736408095953211 1.58038375565437
"A_06_P1882" 0.667399733333333 -0.151609743333333 8.76644863537772 7.06748189905772e-05 0.000740268916657522 1.57263181155885
"A_06_P3501" -0.620082853333333 0.232576686666667 -8.74340525210482 7.18273242861271e-05 0.000751095000316521 1.55442935870271
"A_06_P2334" 1.14917215033333 0.389148558166667 8.72303275732767 7.28641166153959e-05 0.000759802646000673 1.53830212069087
"A_06_P3143" -0.728757386666667 0.221215966666667 -8.72225858159222 7.29038509527015e-05 0.000759802646000673 1.53768862750852
"A_06_P5291" -0.618303626666667 0.202984973333333 -8.7197739860854 7.30315390093855e-05 0.000759802646000673 1.53571939971418
"A_06_P5638" -0.60549864 -0.149420743333333 -8.71764353397771 7.31412300139977e-05 0.000759802646000673 1.53403047111868
"A_06_P6207" 0.532050463333333 -0.244798348333333 8.70689498961197 7.36975143958124e-05 0.000764324303651808 1.52550406013169
"A_06_P4753" 0.823685646666667 -0.0308063833333333 8.70092932435903 7.40083441889272e-05 0.000766289675241416 1.52076780358549
"A_06_P4748" -0.483902296666667 0.038576605 -8.68877608692346 7.46462002144533e-05 0.000771629133477065 1.51111044009625
"A_06_P6771" -0.81662497 0.0801448883333333 -8.6859508210097 7.47953790019872e-05 0.00077190786564796 1.50886372161863
"A_06_P6971" -0.453561785333333 0.162597020666667 -8.67050859823935 7.56167835692048e-05 0.000777984513726045 1.49657255554324
"A_06_P5824" -0.561724024666667 0.151991684333333 -8.67025160826751 7.56305401247295e-05 0.000777984513726045 1.49636784600545
"A_06_P4302" 0.6321675 -5.76933333333261e-05 8.66778445628236 7.57627508835501e-05 0.000778077292000817 1.4944023299426
"A_06_P3593" 1.61301732333333 -0.174080495 8.66515880750562 7.59037446761088e-05 0.000778259823659583 1.49231001407506
"A_06_P3531" -0.646503453333333 0.0578600533333333 -8.65278348573691 7.65723222817924e-05 0.000783842443325447 1.48244106161294
"A_06_P1879" 0.55267811 -0.0501875883333333 8.63749842381342 7.7407383165303e-05 0.000790596593894956 1.47023489032606
"A_06_P7019" -0.560486789333333 0.162589865333333 -8.63387143635899 7.76070550775428e-05 0.000790596593894956 1.4673357634711
"A_06_P5947" -0.614240963333333 -0.00512393166666666 -8.63386072945936 7.76076453791755e-05 0.000790596593894956 1.46732720367166
"A_06_P5219" -0.63393466 0.00401465 -8.62971271970899 7.78367223794634e-05 0.000791653363202401 1.46401032480214
"A_06_P5793" -0.541493413333333 0.0829901666666667 -8.62506536882014 7.80942917622899e-05 0.000792919844836766 1.46029252797777
"A_06_P5683" -0.529560084 0.216285384666667 -8.62294146327451 7.8212327950175e-05 0.000792919844836766 1.45859286834387
"A_06_P4003" -0.548467956666667 0.030629635 -8.6101327735335 7.89284971568548e-05 0.000798898057760729 1.4483350527696
"A_06_P5831" -0.547702473333333 -0.03959036 -8.57358999385091 8.10131318017418e-05 0.000818686304735682 1.41899762497367
"A_06_P3747" -0.839380903333333 0.0460020683333333 -8.56425976813711 8.15553960469701e-05 0.000822849650850899 1.41148989975456
"A_06_P3902" -0.456421216666667 0.136915365 -8.55945395639246 8.18363186183781e-05 0.000823732215300903 1.40762008441537
"A_06_P3671" 0.925001773333333 0.0934931433333333 8.55830387399786 8.19037098177592e-05 0.000823732215300903 1.40669371981718
"A_06_P4236" 0.78530837 0.129592025 8.54572662168895 8.26448392517871e-05 0.000829864554394733 1.39655606673487
"A_06_P5882" -1.05446783533333 0.355056285666667 -8.5432858412022 8.27895488790399e-05 0.000829998080507962 1.39458724145824
"A_06_P2361" 0.498865603333333 -0.236514011666667 8.52809172198906 8.36969016432626e-05 0.000837363295588196 1.38232024976525
"A_06_P4939" -0.499871884 -0.221421398 -8.52495999697722 8.38853253764545e-05 0.000837363295588196 1.37978952212883
"A_06_P1637" -0.65862847 -0.015316325 -8.52316096269559 8.39937848381132e-05 0.000837363295588196 1.37833537380597
"A_06_P5357" 0.46880563 -0.163547355 8.52215474427993 8.40545170048949e-05 0.000837363295588196 1.37752193912147
"A_06_P6786" -1.99189652 0.27714044 -8.51358098904374 8.45740362189292e-05 0.00083928953414099 1.37058751453318
"A_06_P4814" -0.792000136666667 0.119279385 -8.51083379721155 8.47412731463018e-05 0.00083928953414099 1.36836433124698
"A_06_P6750" 0.56354968 -0.231213573333333 8.50997724348827 8.47934933916227e-05 0.00083928953414099 1.36767103393021
"A_06_P1620" -1.34001526 0.536059303333333 -8.50887267139218 8.48608883419714e-05 0.00083928953414099 1.36677690164813
"A_06_P2962" 0.927708466666667 0.0350652533333334 8.50688045310498 8.49825969771534e-05 0.00083928953414099 1.36516398392737
"A_06_P6012" -0.643858594666667 0.215786616 -8.50585745475173 8.50451712872441e-05 0.00083928953414099 1.36433562981136
"A_06_P3845" 1.31001630666667 -0.10668388 8.49942808138473 8.54396441979578e-05 0.000841867071379565 1.35912761221128
"A_06_P3455" -0.448069571333333 -0.172113894333333 -8.49384434909229 8.57839250541823e-05 0.000843836301156088 1.35460186060912
"A_06_P4648" -0.89885521 0.267195698333333 -8.4918592296407 8.59067038700704e-05 0.000843836301156088 1.35299226010067
"A_06_P6915" -1.02478615 -0.017241875 -8.48919776890411 8.60716283939994e-05 0.000844143485926243 1.35083375517361
"A_06_P2428" 0.467573796666667 -0.115472158333333 8.48242671894792 8.64928433847258e-05 0.000846959378012292 1.34533967296065
"A_06_P2929" -1.10011561666667 0.120325175 -8.47716087349241 8.68220460381789e-05 0.000848265132007811 1.34106433552161
"A_06_P2892" -0.449513433333333 -0.0287407233333333 -8.47460780442517 8.6982168864944e-05 0.000848265132007811 1.33899068365451
"A_06_P1550" -0.641852379 -0.301527977166667 -8.47386050317456 8.70291015739489e-05 0.000848265132007811 1.33838361028219
"A_06_P6548" 0.651863736333333 0.2518715885 8.46499706118595 8.75879577026914e-05 0.000852396827195992 1.33117986775769
"A_06_P1986" 0.753202116666667 -0.0498671516666667 8.46112101827822 8.78336333081125e-05 0.000853472658421598 1.32802759948975
"A_06_P3581" 0.475713411 -0.2188442545 8.44671971468833 8.87533346240187e-05 0.000860397405228602 1.31630465457551
"A_06_P2481" -0.457593285 0.1283022575 -8.44570216656877 8.88187315087157e-05 0.000860397405228602 1.31547570584183
"A_06_P6673" -0.552223523333333 -0.0319523783333333 -8.43396836621174 8.95768319109194e-05 0.000865140821304593 1.30591057311495
"A_06_P2754" 0.838261593333333 0.134449316666667 8.43388343509316 8.95823459678917e-05 0.000865140821304593 1.30584129783034
"A_06_P1695" 0.584895773333333 0.0233864766666667 8.43005410390978 8.98313631765371e-05 0.000866221205836654 1.30271723125966
"A_06_P3996" 0.827452176 -0.370644008666667 8.42349433428417 9.02597724144822e-05 0.000869025491722362 1.29736279290874
"A_06_P1982" -1.64888631666667 0.645152108333333 -8.41772262683638 9.06386400061408e-05 0.00087134497759328 1.29264867602985
"A_06_P1526" 0.551393516666667 0.0948174783333333 8.39760215491459 9.1973628514348e-05 0.000882835011696994 1.27619347913435
"A_06_P3509" 1.12169583333333 -0.144984876666667 8.3743237341673 9.35461767151139e-05 0.000896566998683853 1.25711371706615
"A_06_P3313" -0.485909463333333 0.113660335 -8.36312312435737 9.43137191320178e-05 0.000901801925749843 1.24791726520516
"A_06_P2690" -0.884951423333333 -0.133779281666667 -8.36219066177117 9.43779406144152e-05 0.000901801925749843 1.24715117937637
"A_06_P4555" -0.62336254 0.0226273566666667 -8.35572419355721 9.48246784463416e-05 0.000903583589816918 1.24183650936398
"A_06_P3572" -0.54500103 0.128389518333333 -8.35535112112598 9.48505256568424e-05 0.000903583589816918 1.2415297815664
"A_06_P5972" 0.636676466666667 -0.07894818 8.34840658937343 9.53331247577415e-05 0.000906813277063095 1.23581809484427
"A_06_P6905" -0.71633561 0.081903935 -8.33927425949334 9.59720242067912e-05 0.000911517751714426 1.22830086565844
"A_06_P6023" -0.577753702666667 0.205361365333333 -8.33641540426718 9.61730314396919e-05 0.000912055355214856 1.22594617920519
"A_06_P2890" -1.24675178 -0.04461956 -8.33279768541507 9.64280823019876e-05 0.000913103100178941 1.22296547572702
"A_06_P6276" 1.06737328 0.0262584633333333 8.29998701538324 9.87767598932708e-05 0.000931018077710151 1.19588199204231
"A_06_P5164" 1.115527476 -0.418285052 8.29920412814722 9.88335915737135e-05 0.000931018077710151 1.19523465319016
"A_06_P5700" 0.604868573333333 -0.156273526666667 8.2985305940397 9.88825148449117e-05 0.000931018077710151 1.19467769281075
"A_06_P1571" 0.60682964 -0.19667514 8.29815766146334 9.89096152855464e-05 0.000931018077710151 1.19436929008934
"A_06_P5437" -0.496522902333333 0.195162772166667 -8.28319512975044 0.000100003929001217 0.000937387414577451 1.18198609541727
"A_06_P6924" -0.827675657666667 -0.316977261166667 -8.28288420861393 0.000100026814596919 0.000937387414577451 1.18172857227495
"A_06_P4664" -0.672757782 -0.221799692333333 -8.28282021177564 0.000100031525874794 0.000937387414577451 1.1816755653213
"A_06_P1446" 0.57830938 -0.0132541666666667 8.27208813611364 0.000100825179109039 0.000943424935189174 1.17278155869508
"A_06_P3380" -0.999841356666666 0.128751595 -8.26964680444788 0.00010100671884467 0.000943725497371208 1.17075698933317
"A_06_P3256" -0.708486243333333 0.100924651666667 -8.25843904002708 0.000101844929781338 0.000950151516246575 1.16145602912794
"A_06_P1881" -0.470647175 -0.0557998025 -8.25094136047557 0.000102410090866116 0.000952119912092182 1.15522799537765
"A_06_P2349" 0.84208298 0.0309460933333333 8.25091464505084 0.000102412110999598 0.000952119912092182 1.15520579536175
"A_06_P6359" 0.852804183333333 -0.267245928333333 8.24964512553434 0.000102508160263249 0.000952119912092182 1.15415077854582
"A_06_P4076" 0.566494306666667 -0.000454743333333336 8.24685868525889 0.000102719336512801 0.000952680366247945 1.15183466494414
"A_06_P5223" -0.544636406666666 0.0136143366666667 -8.24264687286842 0.000103039478528631 0.000954248308485095 1.14833251563779
"A_06_P4279" 0.723771093333333 -0.0661524166666667 8.23317576017329 0.000103763541056242 0.000959546889181884 1.14045170590512
"A_06_P4921" 0.500268303333333 0.213018101666667 8.22693568779536 0.000104243757570396 0.000960599815119208 1.13525523032667
