"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"A_06_P7046" 5.49313924966667 -3.2378977668 17.7046981354848 3.79000030917942e-06 0.000383712372105775 5.23516441111615
"A_06_P6357" -1.3529107615 0.8117466954 -17.694960688699 3.80156466471621e-06 0.000383712372105775 5.23183850743112
"A_06_P2703" 1.55007397 0.432930768 17.6619685451136 3.84105609933904e-06 0.000383712372105775 5.22055473593591
"A_06_P6813" -1.375947095 0.558085262 -17.6331661902131 3.87592697436622e-06 0.000383712372105775 5.21068489815845
"A_06_P5484" -1.49467403166667 0.211988544 -17.6231375922891 3.88815576547967e-06 0.000383712372105775 5.20724417716873
"A_06_P6389" 1.10645006666667 -0.66387004 17.5526945073798 3.97534284663349e-06 0.00038628100645134 5.18301480081438
"A_06_P2886" -1.32396106666667 0.79437664 -16.8364294889501 5.00591629442962e-06 0.000479051019933599 4.93041739077548
"A_06_P4974" -1.734751701 -0.7470565794 -16.5745667044126 5.45900978721822e-06 0.00051018147343506 4.83512956182893
"A_06_P4973" -2.92950615 -0.48378526 -16.556084346127 5.49277077162509e-06 0.00051018147343506 4.82834252123762
"A_06_P4971" -1.62311142333333 -0.676448446 -16.3494089738224 5.88750469969499e-06 0.000538919995409762 4.75188475683449
"A_06_P5883" -1.1343171 0.68059026 -16.2171047831605 6.15770510341623e-06 0.000544189551447969 4.70239024066343
"A_06_P2775" -1.38349341666667 0.7242506 -16.1949498635759 6.20436222580563e-06 0.000544189551447969 4.69405966293456
"A_06_P5913" 1.09158835833333 -0.31209279 16.1945911745759 6.2051210151222e-06 0.000544189551447969 4.6939246896887
"A_06_P4744" -2.51345768333333 0.21638116 -16.154922628173 6.28971457500028e-06 0.000544189551447969 4.67897769368767
"A_06_P5864" 1.25426926666667 -0.75256156 15.8897177654351 6.89139846803987e-06 0.000587895826542433 4.57802540599693
"A_06_P1749" 1.27326888966667 -0.7639618108 15.8525450185051 6.98103023918342e-06 0.000587895826542433 4.56373115186956
"A_06_P2335" -1.377173655 0.480312818 -15.6247978718486 7.56105634075414e-06 0.000628363576950041 4.47536483105181
"A_06_P4969" -1.632905306 -0.6883600164 -15.5381536906146 7.79645756724002e-06 0.000639512025905039 4.4413855521539
"A_06_P1241" -1.9406102 1.16436612 -15.4646251007748 8.00299814689847e-06 0.000644946092114548 4.41239134236922
"A_06_P3855" -1.46887300233333 0.8411922324 -15.4423153021497 8.06693180447265e-06 0.000644946092114548 4.40356504321889
"A_06_P4034" 1.32093604333333 0.307839774 15.2032406472208 8.79110654408417e-06 0.000694057861655445 4.30812347527809
"A_06_P4731" -1.99014025333333 1.054186332 -15.0668140579791 9.23850606597398e-06 0.000714113107389546 4.25294609969553
"A_06_P6157" -1.6680866095 0.9273806562 -15.0571324890527 9.27125946895864e-06 0.000714113107389546 4.24901039534971
"A_06_P1982" -1.87250741666667 0.7205923 -14.9742132253559 9.55743614271972e-06 0.000724935424590081 4.21519280886384
"A_06_P3220" 1.14769925133333 0.4254434492 14.9504592747875 9.64131976972242e-06 0.000724935424590081 4.20546870473244
"A_06_P5795" -1.12936433333333 0.6776186 -14.8688991422454 9.93598972438414e-06 0.00073830248352012 4.17195645904605
"A_06_P1331" -0.991804913333333 0.296385958 -14.8353804545791 1.00601468289338e-05 0.000738835899669136 4.15812790409423
"A_06_P6463" -0.951850089666667 0.5711105308 -14.7340455730363 1.04467300382444e-05 0.000758408585305195 4.11612059884962
"A_06_P4680" -0.935316876166667 0.5293083162 -14.6227769963188 1.08914638371677e-05 0.000781710063585808 4.06964515494593
"A_06_P3966" 1.30112933 -0.481536668 14.4452719484489 1.16478183691743e-05 0.000826602481120277 3.9947326572608
"A_06_P1410" -1.071125349 0.5159261704 -14.2767640581752 1.24234770965233e-05 0.000865120794125179 3.92272382924888
"A_06_P4854" -2.16042938 0.979762448 -14.2681911044565 1.24645332909106e-05 0.000865120794125179 3.91903672982953
"A_06_P3411" -2.47655931833333 1.217802906 -14.2201121503775 1.26977577219868e-05 0.000871728671435526 3.89831595006276
"A_06_P6192" -0.9763406 0.58580436 -14.1442413572169 1.30762985762564e-05 0.000882407408124816 3.86546923406497
"A_06_P5478" 0.993468999833334 -0.5793718334 14.120778182262 1.31960331698242e-05 0.000882407408124816 3.85527433144349
"A_06_P5532" 1.19311475633333 -0.7158693308 14.0720277338008 1.34489493743093e-05 0.000882407408124816 3.83403571277404
"A_06_P3255" -1.1336880615 0.6802130754 -14.0672490713752 1.34740457363161e-05 0.000882407408124816 3.83194974197156
"A_06_P6797" -1.153091105 0.501420208 -14.05249926914 1.35518553812709e-05 0.000882407408124816 3.8255065632558
"A_06_P6925" 1.35821993333333 -0.81493196 14.0047771372419 1.38072413610387e-05 0.000884089910320294 3.8046119874645
"A_06_P3010" -1.03464429033333 0.6207860972 -13.9954805026511 1.38576474226898e-05 0.000884089910320294 3.80053299698402
"A_06_P3993" 1.1153631 -0.66921786 13.745971000245 1.52947371734879e-05 0.000966015599877494 3.69000088268426
"A_06_P6946" 1.04135516666667 -0.6248131 13.7172771607801 1.54709652384893e-05 0.000966913677172502 3.67715726964818
"A_06_P3382" 1.40327073333333 -0.84196244 13.69408677469 1.56151353818232e-05 0.000966913677172502 3.66675685085341
"A_06_P5509" 1.13653356666667 -0.68192014 13.6030335726006 1.61966524715578e-05 0.000993185019518051 3.62574562789357
"A_06_P3778" -0.874365806333333 0.4322370508 -13.4789201633252 1.7030743504426e-05 0.00103429015359571 3.56938804974487
"A_06_P4949" 1.26511779666667 -0.050395298 13.3884628628285 1.76704823202364e-05 0.00105699807980481 3.52797745431138
"A_06_P6786" -1.2730887 0.76385322 -13.3789533575449 1.77393597940642e-05 0.00105699807980481 3.52360748359787
"A_06_P4185" 1.16860358966667 -0.7011626308 13.2993019801628 1.83288111936427e-05 0.00108191375232755 3.48687974142993
"A_06_P6947" 1.9500707535 -1.1640230986 13.1089488040126 1.98330618702543e-05 0.00115986684048636 3.39819106453721
"A_06_P2853" -0.952864806666667 0.382393074 -13.0309968442116 2.04905537830202e-05 0.00118732419902345 3.36149358977513
"A_06_P3268" -1.11989067 0.543120182 -12.9973738428737 2.07820191355542e-05 0.00119326575327418 3.34559609371704
"A_06_P2951" 1.82186014416667 -1.093115609 12.8919877014995 2.17275862224059e-05 0.0012363192304569 3.29549661655657
"A_06_P4800" 0.955692450833334 -0.548007203 12.7147393953586 2.34342183154067e-05 0.00132152252571526 3.21029385938018
"A_06_P4863" -0.81161212 0.486967272 -12.6571065304096 2.40226622250554e-05 0.00134271800542876 3.18233175894406
"A_06_P3699" -1.20533889633333 0.7232035748 -12.488902599669 2.58417371626894e-05 0.00143172291157497 3.09998536571701
"A_06_P5257" 1.19907169066667 -0.7194434904 12.4259920513069 2.65632594127659e-05 0.00144962016452477 3.0689005209062
"A_06_P5438" -0.914544578 0.5487262688 -12.4208044697901 2.66238028950084e-05 0.00144962016452477 3.0663302463069
"A_06_P2835" -1.23854102 0.316121812 -12.3884966589965 2.70045242080394e-05 0.0014577826914357 3.0502985806261
"A_06_P3511" 1.8695591225 -1.121735951 12.3533682608436 2.7425747720267e-05 0.00146797476780684 3.03281977612594
"A_06_P6469" -0.898433683333333 0.53906021 -12.271045668417 2.84434147945766e-05 0.00150965216674408 2.99166329920839
"A_06_P2771" -1.5594352 0.93566112 -12.2290833528647 2.89791517903455e-05 0.00152504610232374 2.97057846746076
"A_06_P2827" 0.99006605 0.08148269 12.2107925620254 2.92163676980958e-05 0.00152504610232374 2.96136530466905
"A_06_P5533" 1.43989723333333 -0.86393834 12.1020038780735 3.06752194859305e-05 0.00158807119896014 2.90628242098142
"A_06_P2613" 0.922815963333333 -0.441671948 12.0694318524048 3.11285005727066e-05 0.00159843585054646 2.88969445520018
"A_06_P3510" 0.929676462 -0.5578061152 12.0012165951758 3.21034863995081e-05 0.00163520661370398 2.85480997752394
"A_06_P2298" -0.86297798 0.517786788 -11.7669881526165 3.57347300724589e-05 0.00179800891760424 2.73351566600061
"A_06_P4081" 0.801853166666667 -0.4811119 11.7541694244473 3.59469716422738e-05 0.00179800891760424 2.72680888577859
"A_06_P1620" -1.85944113333333 0.46229048 -11.741765201637 3.61537575262411e-05 0.00179800891760424 2.72031210787907
"A_06_P3275" -1.268709675 0.74709283 -11.6968646282155 3.69140204162458e-05 0.00182147619491413 2.69673852229944
"A_06_P1588" -0.7418351235 0.4451015506 -11.626133608674 3.81499835413991e-05 0.00186787051199594 2.65942224001371
"A_06_P5524" 1.26750749433333 -0.7605047356 11.5593992224633 3.93607740596409e-05 0.0019123280689284 2.62400937535318
"A_06_P6178" 0.792991313333333 -0.475794788 11.4980720046681 4.05133213771558e-05 0.00195329876197035 2.59128851863299
"A_06_P6181" 0.830042359833333 -0.4980249394 11.4201788005957 4.20346791416546e-05 0.00201129570802038 2.5494816107834
"A_06_P7000" 1.2986682 -0.77920092 11.3240993473471 4.40043676548918e-05 0.00206965993691648 2.49752805263554
"A_06_P4299" -0.789927643666667 0.4739561092 -11.3200050411057 4.40906764217243e-05 0.00206965993691648 2.49530456837524
"A_06_P4142" -0.901526927 0.5409156792 -11.3106974525597 4.42876208688707e-05 0.00206965993691648 2.49024700066452
"A_06_P4101" -0.809451581666667 -0.035772896 -11.2926140052096 4.46732116532826e-05 0.00206965993691648 2.48040918489866
"A_06_P4611" 0.887654941666666 -0.12202139 11.2823936670466 4.48928770357121e-05 0.00206965993691648 2.47484228893886
"A_06_P7047" 1.16777453333333 -0.70066472 11.211858455819 4.64438580178662e-05 0.00210765241105393 2.43628815149015
"A_06_P3973" 1.45143852316667 -0.8081604574 11.197635100897 4.6764165804725e-05 0.00210765241105393 2.42848515659049
"A_06_P2807" 1.16723443333333 -0.70034066 11.1863343800712 4.70205013858801e-05 0.00210765241105393 2.42227865773967
"A_06_P1173" -0.915315783666667 -0.3107992148 -11.1723350210277 4.73403355397794e-05 0.00210765241105393 2.41458157526593
"A_06_P2042" 0.743816373333333 -0.257782744 11.1692920509398 4.74101929061278e-05 0.00210765241105393 2.4129072591757
"A_06_P6310" 0.906537703666667 -0.5299889652 11.1419732833616 4.80427850547769e-05 0.00210765241105393 2.3978559309717
"A_06_P1767" -1.21298649016667 0.7277923706 -11.1294095939155 4.83370239429768e-05 0.00210765241105393 2.39092190719415
"A_06_P4871" -0.872085095833333 0.468595505 -11.1143171332786 4.86932803772923e-05 0.00210765241105393 2.38258217689932
"A_06_P6599" -1.7017417 1.02104502 -11.1131788374412 4.87202742263891e-05 0.00210765241105393 2.3819527364153
"A_06_P4234" 1.24976413333333 -0.74985848 11.0898056897732 4.92784440174429e-05 0.00211729695519843 2.36901430190463
"A_06_P1144" 0.757541346666667 -0.454524808 11.0710376523061 4.97320649633611e-05 0.00212234947505803 2.35860591486975
"A_06_P6497" 1.05452869566667 -0.6011610884 10.9775666570182 5.20653767902889e-05 0.00220701288461386 2.30651287136224
"A_06_P3264" -1.7430134 1.04580804 -10.9491602669856 5.27997131507517e-05 0.00221960325584591 2.29059644781551
"A_06_P1722" 0.942705623 -0.5656238508 10.9390023144661 5.30652456669938e-05 0.00221960325584591 2.28489514451186
"A_06_P6229" -0.876189071666667 0.358503338 -10.8828094812209 5.45627039900404e-05 0.00226722393684931 2.25326342806193
"A_06_P6953" -0.700329153333333 0.420197492 -10.8425140535318 5.56670112153662e-05 0.00227582231486509 2.23048343888919
"A_06_P6051" -1.62300047416667 0.863956077 -10.837943544598 5.57939117780535e-05 0.00227582231486509 2.2278944686723
"A_06_P1297" -1.43562786833333 0.460552896 -10.8269744641836 5.60998532421408e-05 0.00227582231486509 2.22167672690336
"A_06_P5419" -0.805217587 0.4831300752 -10.8130714508296 5.64904519939452e-05 0.00227582231486509 2.21378718448096
"A_06_P3755" 1.2554436485 -0.6704989406 10.8002149542323 5.68544848585123e-05 0.00227582231486509 2.20648281393511
"A_06_P1400" -1.07512895166667 0.108205226 -10.7975041887633 5.69315905238575e-05 0.00227582231486509 2.20494163451063
"A_06_P1538" -0.849498186666667 -0.304603288 -10.7700015073566 5.77208438347056e-05 0.00227963359170342 2.18928417191649
"A_06_P5279" -0.906300552 0.3726959292 -10.7641598113908 5.78901296936178e-05 0.00227963359170342 2.18595350426141
"A_06_P6710" -0.823026800833333 0.493815603 -10.7566118437509 5.81097226510848e-05 0.00227963359170342 2.18164742456111
"A_06_P1393" -0.702707599833333 0.3560785234 -10.7352969397828 5.87351205103022e-05 0.00228734878225048 2.16947167603675
"A_06_P1721" 1.22400443333333 -0.73440266 10.725315458999 5.90306921321768e-05 0.00228734878225048 2.16376195145141
"A_06_P4104" 1.05428964666667 -0.632573308 10.6408568888948 6.16026073533883e-05 0.00237245163441464 2.11524381060602
"A_06_P5585" 1.13429726933333 -0.5671743256 10.614995546893 6.24161995394796e-05 0.00238921646237184 2.1003136418968
"A_06_P7017" -0.7648428365 0.4589052254 -10.5743791921363 6.37195059363657e-05 0.0024244120451451 2.07679473344236
"A_06_P1939" 1.68195040983333 -1.0091697694 10.56006446286 6.418641085312e-05 0.00242755311945093 2.06848518801328
"A_06_P2501" -1.38101784183333 0.6806819966 -10.5081740617788 6.59128157203855e-05 0.00247800800053544 2.03827287299656
"A_06_P3730" -0.783365097 0.4700185812 -10.4784333759345 6.69267754193236e-05 0.00250123972513875 2.02089258067688
"A_06_P6702" -0.881289896666667 0.180836108 -10.447045181563 6.8016758087927e-05 0.00252241352190502 2.00249839089937
"A_06_P5146" -0.836425625166667 0.4299144766 -10.4235352506358 6.88467778416047e-05 0.00252241352190502 1.98868651284633
"A_06_P4033" 1.43810937666667 0.260701924 10.4209869381942 6.89374560732179e-05 0.00252241352190502 1.98718761976783
"A_06_P4183" 1.1298272 -0.67789632 10.3970103682252 6.97975072394043e-05 0.00252241352190502 1.97306771911223
"A_06_P5808" 0.701447016166667 -0.4003780402 10.3897604897514 7.00600312257857e-05 0.00252241352190502 1.96879213404148
"A_06_P3426" 0.841226884333333 -0.4841482096 10.383544307854 7.02860444316404e-05 0.00252241352190502 1.96512390650392
"A_06_P3680" 0.732773301666667 -0.366525266 10.3834655389373 7.0288913846625e-05 0.00252241352190502 1.96507741082298
"A_06_P5480" 1.44322761 -0.808566856 10.3696230235073 7.07953076667946e-05 0.0025262325605846 1.9569012434292
"A_06_P6739" 0.907042341666667 -0.2397129 10.3490059884859 7.15574647103404e-05 0.00253908397253095 1.94470440783658
"A_06_P3130" 0.771110298333333 -0.235738184 10.202170990771 7.72720605229136e-05 0.00272653818023867 1.85716536519133
"A_06_P3896" 0.873161946666667 -0.523897168 10.1688050232519 7.86440337208891e-05 0.00275953176100631 1.83710716053711
"A_06_P6299" 1.63342793433333 -0.9634971596 10.1098854724577 8.1136950514511e-05 0.00283127612955609 1.80153487855747
"A_06_P2574" -0.961478233333334 0.57688694 -10.0881245578224 8.20809529414447e-05 0.00284847966361629 1.7883473791994
"A_06_P6179" 1.200231088 -0.6916938848 10.0760672757985 8.2609533522242e-05 0.00285115745205727 1.78102890047524
"A_06_P6820" 0.8275429485 -0.4486856506 9.99911292611033 8.60784903813913e-05 0.00295473774591776 1.73412423601902
"A_06_P7208" 1.70953954466667 -1.0257232488 9.92836166050995 8.9418953986992e-05 0.00305281142368563 1.69069998106886
"A_06_P5688" 1.553810925 -0.93228703 9.91240337924465 9.01932187149501e-05 0.00306182275638619 1.68086529788403
"A_06_P3454" 0.811677286 0.3613727534 9.90301375857716 9.06524470304334e-05 0.00306182275638619 1.67507177320317
"A_06_P4886" -0.754853713 0.4529127048 -9.86962667723716 9.23076340014855e-05 0.00310036977716104 1.65442970763624
"A_06_P3415" 0.832281923666667 -0.4993686772 9.86031653017984 9.27754730657752e-05 0.00310036977716104 1.64866190738398
"A_06_P6711" 1.03062025 -0.5073492 9.82661734963333 9.44922045376577e-05 0.00314111980978866 1.6277419731697
"A_06_P7084" -1.14434096333333 0.611725768 -9.79865735199185 9.59448009666335e-05 0.00317270870631025 1.61033384994321
"A_06_P5391" 1.75086526666667 -1.05051916 9.77431358520108 9.72308176451955e-05 0.00319848877212008 1.59513938731948
"A_06_P1943" -0.650088469666667 0.3900535588 -9.76110966458033 9.79367698042989e-05 0.00320501885017592 1.58688321241012
"A_06_P5863" 0.673996266666667 -0.40439776 9.70084018489374 0.000101236161896028 0.00328874411841908 1.549065016779
"A_06_P2689" 0.713628613333333 0.325456812 9.69455911801952 0.000101587430373523 0.00328874411841908 1.54511115301162
"A_06_P5771" 0.99769705 -0.59861823 9.68619707176331 0.000102057290565253 0.00328874411841908 1.53984363240614
"A_06_P1553" 2.41030643333333 -1.44618386 9.66483328887129 0.000103269292947052 0.00330402666587478 1.52636665921418
"A_06_P5483" -0.642102723 0.3852621108 -9.65944233400674 0.000103577783382395 0.00330402666587478 1.52296148965705
"A_06_P6111" 1.12324159033333 -0.6739444772 9.62031611592902 0.00010584929009887 0.00335951817218325 1.4981945370998
"A_06_P1639" -1.996632967 0.9062310132 -9.60213279430469 0.000106924722208759 0.00336381194784243 1.48665260462634
"A_06_P1701" -0.609503906666667 -0.089316176 -9.6000327609449 0.000107049746915188 0.00336381194784243 1.48531829371648
"A_06_P3280" -0.765131323333333 0.459078794 -9.51698225629641 0.000112133912703069 0.00350612768629991 1.4323317881493
"A_06_P1720" 0.9738265635 -0.5842964146 9.50610382061098 0.00011282055160296 0.00351021972376501 1.42535961140395
"A_06_P2245" -1.02630377666667 0.615782266 -9.48187767627189 0.000114367417190633 0.00354090493615706 1.4098061014841
"A_06_P3523" -1.43315373333333 0.32387614 -9.43563995860585 0.000117389065179947 0.00361672846671484 1.38001866064902
"A_06_P6549" 0.819736623333333 -0.356217564 9.39904011700981 0.000119847137924796 0.00367453652006315 1.35634448763644
"A_06_P6889" -1.913682855 0.700888058 -9.3853698915875 0.000120780627922111 0.00368526785486015 1.34748025911426
"A_06_P5120" 0.780817024 -0.4270645104 9.35777830932189 0.000122690754096389 0.00371276719405517 1.32955267634331
"A_06_P4296" 1.09796594833333 -0.209098524 9.35539267759758 0.000122857559144638 0.00371276719405517 1.32800033144284
"A_06_P2403" -1.3270118765 0.7962066494 -9.30387429131629 0.000126525216810131 0.00375256556715092 1.29438787402012
"A_06_P3257" -0.794960809666667 0.3948551128 -9.30259638385142 0.000126617805300297 0.00375256556715092 1.29355194870337
"A_06_P2358" 3.34890813666667 -1.972678012 9.29172863321267 0.000127408415012006 0.00375256556715092 1.28643869620706
"A_06_P3916" -0.628714872 -0.0969732268 -9.28995006642129 0.000127538350920338 0.00375256556715092 1.28527384618139
"A_06_P1281" -0.846477516666667 0.50788651 -9.28945512102156 0.000127574537434099 0.00375256556715092 1.28494965147906
"A_06_P4315" -0.6655990275 0.399358939 -9.28720324712043 0.000127739328204156 0.00375256556715092 1.28347444897489
"A_06_P3939" -0.6942165765 0.4165294694 -9.18406280088029 0.000135560608633057 0.00396389261169624 1.21555313658332
"A_06_P2145" -0.749582140166667 0.4140852006 -9.1698671679865 0.000136680299379437 0.00397821553401163 1.2061502379509
"A_06_P2203" 0.661233093666667 -0.3967393792 9.15737393081999 0.000137674655039764 0.003988775785464 1.19786395742392
"A_06_P4575" 0.981770847 -0.4635360812 9.12172421776172 0.000140558847041281 0.00405374282151933 1.17416198639619
"A_06_P1626" 1.0062771 -0.60376626 9.10746541394164 0.000141732147136055 0.00406900109686967 1.16465824104362
"A_06_P3625" -0.572641856333333 0.3435855908 -9.0989713376753 0.000142436525146432 0.00407071987703558 1.15899033731828
"A_06_P5757" -0.585288371666667 0.239476778 -9.07704132035623 0.000144274068664136 0.00409047232899184 1.144334606817
"A_06_P1973" 0.7720319535 -0.4632196486 9.07527884609125 0.000144422946384607 0.00409047232899184 1.14315535323009
"A_06_P2516" -1.31472284833333 0.342691514 -9.06023483482015 0.000145701052861236 0.00410824932978378 1.1330810622266
"A_06_P3967" 1.48964659166667 -0.66829691 9.04725514196741 0.000146814400575849 0.00412124335127583 1.1243769076083
"A_06_P1437" 0.742556803666667 -0.4377933452 9.02423091827432 0.000148813859059601 0.00415888643283379 1.10890892584747
"A_06_P6811" -0.683766373333333 0.410259824 -8.99607222099574 0.000151302571470818 0.00420001828420158 1.08994269895306
"A_06_P3514" 2.40856746666667 -1.44514048 8.98540060586319 0.000152258418712145 0.00420001828420158 1.08274076505267
"A_06_P5731" 1.04974478666667 -0.379277052 8.98515403595062 0.000152280586935111 0.00420001828420158 1.08257427109964
"A_06_P3206" 0.699648386666667 -0.419789032 8.96652122262111 0.000153966749373219 0.00421087053659397 1.06998063363894
