"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"A_06_P3994" 1.1729304 -0.05361494 9.2717101302285 8.1417395708104e-05 0.0214263446371827 2.25433690069125
"A_06_P5864" 1.52317062333333 0.0894633083333333 9.10547049632991 9.0314568982644e-05 0.0227451465853123 2.15657843904745
"A_06_P6961" -1.49608309666667 -0.092760165 -8.96918270053189 9.84525470047281e-05 0.0227451465853123 2.0748212169719
"A_06_P2077" 0.985233306666667 0.0403165866666667 8.8529181516312 0.000106068918536641 0.0227451465853123 2.0039004444525
"A_06_P5585" 0.819087183333333 0.00200088833333333 8.80519252237035 0.000109390568059969 0.0227451465853123 1.97446950145497
"A_06_P2581" -1.23772781 -0.115478045 -8.77152103599625 0.000111806287524566 0.0227451465853123 1.95359252214643
"A_06_P6469" -0.787616733333333 0.00150203666666666 -8.72702397581754 0.000115093639162277 0.0227451465853123 1.92585930663585
"A_06_P5265" 1.18971395 0.0188291116666667 8.6877707027594 0.000118086377908102 0.0227451465853123 1.90125716586229
"A_06_P1553" 2.52948918666667 0.0660077733333333 8.67680861126899 0.00011893810577296 0.0227451465853123 1.89436354221188
"A_06_P3000" 1.14844608 0.116789976666667 8.59545336624103 0.000125485290793137 0.0227451465853123 1.84288506733239
"A_06_P6592" 0.768109953333333 0.0133665433333333 8.59509660518795 0.000125514902724089 0.0227451465853123 1.8426580842131
"A_06_P6192" -0.72538758 -0.00817171666666666 -8.53476585486026 0.000130640351031188 0.0227451465853123 1.80411687965149
"A_06_P5419" -0.71188767 0.0169711083333333 -8.46383669766545 0.000136977563768898 0.0227451465853123 1.75840337749731
"A_06_P6251" 1.11129729 0.0984511383333333 8.46351355342631 0.000137007235082369 0.0227451465853123 1.75819411170975
"A_06_P5577" -0.765731173333333 -0.0224374133333333 -8.44192735361988 0.000139006168849907 0.0227451465853123 1.74419438341839
"A_06_P5480" 1.57557169333333 0.1017588 8.37390913796973 0.000145528087549807 0.0227451465853123 1.69981347234706
"A_06_P3460" -0.842574436666667 -0.024182955 -8.35320579912381 0.000147582717852777 0.0227451465853123 1.6862236518543
"A_06_P4865" 2.85931776666667 0.04701695 8.31589341001969 0.000151370629397607 0.0227451465853123 1.66163516115691
"A_06_P4234" 2.17326164 0.20546978 8.2876826943232 0.000154308975757083 0.0227451465853123 1.64296188512538
"A_06_P3993" 1.88230034666667 0.207107693333333 8.28254281299336 0.000154851377955736 0.0227451465853123 1.63955198778255
"A_06_P2335" -1.09770329666667 -0.0786339383333333 -8.21232924387076 0.00016248518848493 0.0233240102379732 1.59273186716346
"A_06_P1539" 1.39426693333333 0.0384295 7.95132616855055 0.000194922464798566 0.027358450837061 1.41470610887219
"A_06_P3514" 2.79307713333333 0.125769133333333 7.80863039639636 0.000215781570029017 0.0287575460838114 1.31464862354612
"A_06_P1461" 0.82201068 0.0219341933333333 7.79401187541465 0.000218059947457179 0.0287575460838114 1.3042866827359
"A_06_P3220" 0.794052286666667 0.0191741766666667 7.79089013959003 0.000218550065234792 0.0287575460838114 1.30207121487048
"A_06_P2546" 0.689576786666667 0.00310373 7.74015034970404 0.000226696675104784 0.029220738774731 1.26592735970734
"A_06_P7202" 0.726214723333333 -0.006756465 7.68939792419177 0.000235196606479218 0.0294693600524703 1.22951987524988
"A_06_P6389" 0.692828183333333 0.0574749316666667 7.63640363481781 0.000244465551558074 0.0294693600524703 1.19122995978779
"A_06_P6944" -0.69678719 0.052837215 -7.63143212045303 0.000245356435109187 0.0294693600524703 1.18762343219827
