"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"A_06_P5913" -3.2233254 -0.030986 -32.5120844524331 6.8695789299259e-11 1.11002342465266e-09 15.7797233996135
"A_06_P6372" -3.707119 -0.0268008 -32.3893127906463 7.11341327939387e-11 1.12497383809399e-09 15.7438313945741
"A_06_P3430" 3.67854503333333 -0.08925725 32.3511647910027 7.1911170755118e-11 1.12497383809399e-09 15.732647840638
"A_06_P5091" -2.8551022 0.00540146666666663 -32.2989125612701 7.29907868182038e-11 1.12497383809399e-09 15.7173054484565
"A_06_P5131" -2.8768304 -0.0117534 -32.2976463784866 7.30171698687417e-11 1.12497383809399e-09 15.7169333245744
"A_06_P2702" 3.3330248 -0.0604686 32.191832407957 7.52597334709172e-11 1.14118345118061e-09 15.6857773318461
"A_06_P1334" 3.5503184 0.0454251 32.1672388113612 7.57918065689764e-11 1.14118345118061e-09 15.6785195412187
"A_06_P7000" 3.38959913333333 -0.0801599666666667 31.9557453399591 8.05431538387703e-11 1.1849691427911e-09 15.6158485600808
"A_06_P5635" 2.65677733333333 -0.0370475333333333 31.9352523737407 8.10207845367995e-11 1.1849691427911e-09 15.6097513382827
"A_06_P6574" -3.22251033333333 -0.00684563333333332 -31.9023345450847 8.1794577516708e-11 1.1849691427911e-09 15.599948223567
"A_06_P5903" -3.13167283333333 -0.0368437833333333 -31.8819814906238 8.22771027447404e-11 1.1849691427911e-09 15.5938813160687
"A_06_P1862" 3.70033676666667 -0.0562971166666667 31.7973900142621 8.43166093565706e-11 1.19792886446655e-09 15.56861958973
"A_06_P3910" 3.9054302 -0.0264627333333333 31.7406124162822 8.57168811525273e-11 1.19792886446655e-09 15.5516218826342
"A_06_P3626" 3.90922546666667 -0.0914751666666666 31.7256076387704 8.60912208093942e-11 1.19792886446655e-09 15.5471241840697
"A_06_P5241" 2.91703193333333 0.0285678 31.6976582413706 8.6793336595312e-11 1.19792886446655e-09 15.5387399935406
"A_06_P1483" 3.04464116666667 -0.05770795 31.5910384261043 8.95305205348576e-11 1.22296845060501e-09 15.5066806004395
"A_06_P5519" 3.2299722 -0.0757382666666667 31.4124562057034 9.43317355388498e-11 1.27540356723445e-09 15.4527120095853
"A_06_P1995" -3.0012791 0.0289546833333333 -31.318405993256 9.69743304819314e-11 1.2978887665511e-09 15.4241520817122
"A_06_P4821" -3.29838433333333 -0.0052875 -31.1726650063955 1.01232655432829e-10 1.31036403233685e-09 15.3797065539849
"A_06_P3111" 2.9110222 0.0114695333333333 31.1532785061391 1.01814529150012e-10 1.31036403233685e-09 15.3737770135006
"A_06_P1576" 2.9329637 -0.04017765 31.1373587974093 1.02295117478492e-10 1.31036403233685e-09 15.3689047597196
"A_06_P2754" 4.70978083333334 0.0750838166666667 31.0721314980861 1.0429060047518e-10 1.31036403233685e-09 15.3489129268765
"A_06_P5695" 4.04619213333333 -0.1165765 31.071662388841 1.04305106952772e-10 1.31036403233685e-09 15.3487689787081
"A_06_P5972" 3.23049636666667 -0.01804145 31.0674089754192 1.04436739142185e-10 1.31036403233685e-09 15.3474636906616
"A_06_P5425" 3.23912526666667 -0.00267903333333334 31.0505192490174 1.0496125001536e-10 1.31036403233685e-09 15.3422786122544
"A_06_P5144" 6.79096476666667 -0.26198165 31.0231285766971 1.05818076573618e-10 1.31036403233685e-09 15.333863132091
"A_06_P6507" -3.106918 0.0151473666666667 -30.7172485515436 1.15930997786963e-10 1.39682701110326e-09 15.2393217384859
"A_06_P3717" 2.58948263333333 0.0451002166666667 30.713518159512 1.16060755554338e-10 1.39682701110326e-09 15.2381623253234
"A_06_P3328" -2.8752279 -0.0552283833333333 -30.6655448097486 1.1774386080021e-10 1.39682701110326e-09 15.2232382191994
"A_06_P5931" 3.95982143333333 -0.04049225 30.6469029466463 1.18405167794796e-10 1.39682701110326e-09 15.2174319257163
"A_06_P2207" 2.65308603333333 0.0609361166666667 30.6361479851208 1.18788561528887e-10 1.39682701110326e-09 15.2140803520107
"A_06_P1327" -3.7139508 0.0267996666666667 -30.6267243816563 1.19125624343146e-10 1.39682701110326e-09 15.211142600799
"A_06_P6824" 3.02544906666667 0.0407120333333333 30.458079142801 1.25340252054446e-10 1.43396123893489e-09 15.1583989615874
"A_06_P3529" -2.6114432 -0.0187476666666666 -30.4456653398551 1.25811687400257e-10 1.43396123893489e-09 15.1545038204184
"A_06_P1281" -2.67732366666667 0.0152330333333334 -30.4393457849129 1.26052436750841e-10 1.43396123893489e-09 15.1525202286069
"A_06_P1587" 2.61296876666667 -0.0217439166666667 30.4137783243458 1.27031670040492e-10 1.43396123893489e-09 15.1444904325613
"A_06_P3713" 2.84735776666667 -0.03241665 30.3963572587953 1.27703717882503e-10 1.43396123893489e-09 15.1390148507203
"A_06_P3002" 2.58646703333333 -0.0217374166666667 30.2622018368422 1.33012791786386e-10 1.48102478249547e-09 15.096732411632
"A_06_P1172" -2.96410053333333 0.0312665333333333 -30.0736386699849 1.40892580425174e-10 1.55381404904986e-09 15.0369515317528
"A_06_P2825" -2.40340296666667 0.0174929166666666 -30.0504796338197 1.41895471649082e-10 1.55381404904986e-09 15.0295808955923
"A_06_P2266" 3.2858453 0.01672085 29.9357028057161 1.4698384898335e-10 1.58640195625883e-09 14.9929593672802
"A_06_P6106" -2.48539513333333 -0.00579563333333336 -29.8687481102643 1.50045184178561e-10 1.58640195625883e-09 14.9715249606373
"A_06_P3625" -2.48846723333333 -0.0394965833333334 -29.8621037215937 1.50352810024853e-10 1.58640195625883e-09 14.9693949936991
